account no,name,age,balance,loan,marital,gender,education
15656471,Mitchell,33,0.0,no,married,Male,secondary
15598510,Colombo,27,105907.42,yes,single,Male,secondary
15766427,Shaw,52,97720.35,no,married,Male,secondary
15785342,Shipp,25,0.0,no,married,Male,primary
15641595,Jonathan,43,97392.18,no,married,Male,primary
15798429,Hernandez,29,0.0,no,married,Male,primary
15648136,Green,28,152812.58,no,single,Female,tertiary
15812482,Young,27,139301.68,no,married,Male,secondary
15790810,Han,41,76319.64,no,married,Female,tertiary
15687421,Highland,67,125919.35,no,married,Male,secondary
15765643,Hamilton,37,124348.38,no,divorced,Male,tertiary
15654878,Yobanna,29,117199.8,no,married,Male,secondary
15686835,Crawford,57,148384.64,yes,married,Female,secondary
15768340,Beavers,19,113905.48,yes,married,Female,tertiary
15673599,Williamson,32,133476.09,no,single,Male,secondary
15689096,Beneventi,47,117879.32,yes,married,Male,secondary
15684294,Chidumaga,50,0.0,yes,married,Male,secondary
15615828,Mitchell,34,122359.5,no,single,Male,secondary
15746012,Chibugo,28,0.0,no,divorced,Female,tertiary
15615797,Hyde,59,108585.35,no,married,Male,secondary
15788494,Alekseeva,31,145875.74,yes,married,Male,secondary
15793856,Abdulov,36,121542.57,no,married,Female,tertiary
15629545,Buckley,41,109508.68,no,married,Female,tertiary
15661198,Howard,34,146407.11,yes,single,Male,secondary
15715117,Peel,39,0.0,no,divorced,Female,secondary
15701074,Herz,35,112330.83,no,married,Male,tertiary
15793046,Holden,35,90413.12,yes,married,Female,tertiary
15623744,McLean,34,105302.66,no,single,Male,primary
15611329,Findlay,35,0.0,no,divorced,Female,tertiary
15740428,Wyatt,35,0.0,yes,married,Female,secondary
15781534,Rapuluolisa,35,121520.36,yes,married,Female,secondary
15618243,Buckland,43,103960.38,yes,single,Female,secondary
15784161,Hargreaves,39,102945.01,yes,single,Male,tertiary
15700325,Onyeoruru,24,92760.55,no,married,Female,secondary
15659064,Salas,37,0.0,no,single,Male,secondary
15658364,Laney,40,134590.21,no,married,Female,secondary
15704340,Fu,37,104255.03,no,single,Female,tertiary
15793455,Tien,55,0.0,no,divorced,Female,secondary
15579777,Sazonova,41,0.0,no,divorced,Male,tertiary
15632345,Tuan,35,0.0,yes,married,Female,primary
15814468,Wei,50,121399.98,no,divorced,Male,primary
15754820,Bergamaschi,35,147127.81,yes,single,Male,tertiary
15707505,Taylor,31,125927.51,no,single,Male,secondary
15699507,Messersmith,25,0.0,no,married,Female,tertiary
15799600,Coles,48,111599.32,no,married,Male,secondary
15794472,Brookes,27,0.0,yes,married,Female,secondary
15646632,Reid,38,0.0,no,married,Male,secondary
15676353,Etheridge,35,114212.6,no,divorced,Male,secondary
15566312,Jolly,42,0.0,no,single,Female,secondary
15570414,Chizoba,41,115251.64,no,married,Male,secondary
15776743,Eberegbulam,43,0.0,yes,single,Male,secondary
15674637,Pagnotto,68,107571.61,no,single,Female,tertiary
15730418,Lucchesi,32,0.0,no,divorced,Female,primary
15739972,Hughes,45,152367.21,no,married,Female,secondary
15661591,Panicucci,39,130969.77,yes,married,Male,secondary
15675585,Burns,25,97738.97,no,single,Female,secondary
15814750,Ricci,34,0.0,no,married,Male,secondary
15593454,Lambert,40,113794.22,no,divorced,Female,secondary
15663421,Esposito,28,128396.33,yes,divorced,Male,tertiary
15576196,Benson,48,118207.69,no,divorced,Female,secondary
15677324,Botts,73,124730.26,yes,married,Male,primary
15568742,Parkes,41,0.0,yes,married,Female,secondary
15693764,Mai,52,136298.65,no,married,Male,secondary
15714260,Castiglione,38,0.0,no,single,Female,unknown
15798200,Manna,35,0.0,no,married,Male,secondary
15656627,Lin,34,0.0,yes,married,Male,secondary
15791111,Fink,47,125724.95,no,single,Female,tertiary
15638269,Baresi,67,0.0,yes,single,Male,secondary
15807473,Morehead,38,0.0,no,married,Male,tertiary
15708534,Afamefuna,64,0.0,no,divorced,Female,secondary
15640686,Greco,46,95872.86,no,single,Male,secondary
15588904,Balashova,33,0.0,no,married,Male,primary
15768763,Bogdanov,37,0.0,yes,single,Male,primary
15770543,Lowe,37,74260.03,yes,married,Male,primary
15642162,Ponce,35,123407.69,yes,married,Male,primary
15714046,Trevisano,33,123783.91,no,married,Male,secondary
15575060,Gardner,24,0.0,yes,single,Male,secondary
15812040,Lorenzo,36,153880.15,no,married,Male,primary
15812073,Palmer,31,0.0,no,single,Female,secondary
15706810,Zuyeva,32,106301.85,no,single,Female,secondary
15584090,Jen,40,0.0,no,married,Female,secondary
15810807,Alekseeva,43,0.0,no,single,Female,tertiary
15582033,Manfrin,44,138076.47,no,single,Male,secondary
15687607,Chiemenam,30,135422.31,yes,married,Female,secondary
15588406,Chiemenam,37,0.0,no,single,Female,secondary
15784099,Clark,38,126875.62,no,married,Female,secondary
15701352,Fanucci,28,96381.68,no,married,Female,secondary
15789371,Cattaneo,41,119703.1,no,single,Female,tertiary
15602845,Udinesi,41,152102.18,no,married,Male,secondary
15707918,Bentley,36,127675.39,no,married,Female,secondary
15602812,Holmes,44,133776.86,no,married,Female,tertiary
15675888,Austin,33,72788.03,yes,married,Female,secondary
15591822,Mackenzie,26,76226.9,no,married,Male,secondary
15738501,Booth,48,163630.76,no,single,Male,secondary
15585907,Collier,30,0.0,no,single,Female,tertiary
15579040,Hs?,46,0.0,yes,married,Female,tertiary
15804211,Oluchukwu,36,155423.17,no,single,Male,tertiary
15736126,Sung,55,98710.89,no,married,Male,tertiary
15745399,Marino,49,0.0,yes,single,Female,secondary
15760749,Vinogradov,41,126683.8,no,married,Male,tertiary
15637118,Burns,33,140700.61,no,single,Male,secondary
15657829,Fanucci,30,168078.83,no,married,Male,secondary
15738497,Chukwujamuike,44,107726.93,no,divorced,Male,secondary
15690695,Flynn,33,0.0,no,married,Female,secondary
15762351,Chao,63,0.0,no,married,Female,secondary
15791172,Yeh,21,35741.69,no,married,Female,secondary
15598982,Klein,53,98268.84,no,single,Female,secondary
15734765,Mahmood,20,133800.98,no,divorced,Female,secondary
15642912,Tu,21,125682.79,no,married,Female,secondary
15769516,Shcherbakov,42,0.0,no,married,Female,secondary
15789379,Zetticci,26,130428.78,no,married,Male,secondary
15695103,Carr,37,0.0,no,married,Male,secondary
15801924,Browne,27,0.0,no,married,Female,secondary
15767804,Feng,44,0.0,yes,married,Male,secondary
15718039,Ferguson,47,137138.2,yes,single,Female,secondary
15579994,Shaw,23,73112.95,no,single,Male,secondary
15595037,Palermo,47,152347.01,no,married,Male,primary
15600720,Moore,41,115144.68,no,single,Male,secondary
15782608,Huang,43,0.0,no,married,Male,primary
15566894,Gray,39,137817.52,no,married,Male,secondary
15749123,Sokolova,45,157332.26,no,divorced,Male,secondary
15668943,Henderson,37,0.0,no,divorced,Male,secondary
15577423,Mosley,39,124586.93,yes,married,Female,secondary
15623102,Nnaemeka,38,116980.78,no,married,Male,tertiary
15728012,Everett,40,128398.38,yes,married,Female,secondary
15683363,Goddard,39,0.0,no,married,Male,tertiary
15699335,Kuo,33,137657.25,no,married,Female,secondary
15574369,Bianchi,53,167259.44,no,single,Male,secondary
15703167,Rouse,45,0.0,no,married,Female,tertiary
15754874,Nwoye,26,119009.57,no,married,Male,secondary
15723216,Greco,33,80002.33,no,single,Male,secondary
15725094,Fang,37,140211.88,yes,single,Female,unknown
15647974,Chiemenam,44,118742.74,yes,divorced,Female,tertiary
15583371,Artemiev,37,138207.08,no,single,Male,secondary
15772559,Burrows,47,148636.21,no,married,Female,primary
15711251,Chizuoke,45,178827.79,yes,single,Male,secondary
15719212,T'ien,33,83134.3,no,single,Male,secondary
15764927,Rogova,92,121513.31,no,divorced,Male,secondary
15731412,Trevisano,37,95900.04,no,married,Female,secondary
15719170,Sagese,30,112543.42,no,married,Female,secondary
15596011,Artyomova,34,0.0,no,single,Male,tertiary
15614834,Long,31,141751.82,yes,married,Female,secondary
15600510,Hsueh,37,124140.57,no,single,Female,secondary
15625706,White,45,116546.59,no,married,Male,secondary
15781409,Lazarev,28,0.0,no,married,Female,secondary
15722583,Benjamin,29,157576.47,yes,divorced,Female,secondary
15677243,Wan,43,0.0,no,married,Male,secondary
15815070,Romano,44,141428.99,yes,married,Female,secondary
15705899,Craig,35,127510.99,no,divorced,Male,secondary
15701522,Yermolayeva,29,0.0,no,married,Female,secondary
15755978,Tseng,31,0.0,no,single,Male,secondary
15722090,Tseng,51,81818.49,no,married,Male,secondary
15783526,Le Hunte,36,100895.54,yes,single,Male,secondary
15632125,Blake,45,63832.43,no,married,Male,secondary
15688395,Lane,29,0.0,no,single,Male,secondary
15666975,Sparks,36,116085.06,no,married,Female,secondary
15682211,Tu,57,0.0,no,married,Male,secondary
15637411,Tochukwu,30,0.0,no,single,Male,tertiary
15591512,Whittaker,33,115761.51,no,single,Female,secondary
15606855,Wang,26,0.0,no,married,Male,secondary
15763683,Northern,32,139626.01,no,married,Male,secondary
15641782,Humphries,31,0.0,yes,married,Female,tertiary
15677184,Cremonesi,35,115576.44,no,married,Female,secondary
15775042,Ku,23,0.0,yes,married,Female,primary
15616630,Tobenna,41,77647.6,no,married,Female,secondary
15800233,Okwuadigbo,40,0.0,no,single,Female,secondary
15588419,Johnston,34,148962.46,no,married,Female,primary
15595557,Li,22,0.0,yes,single,Male,secondary
15626143,Talbot,37,0.0,no,single,Male,unknown
15566030,Tu,41,80542.81,no,married,Male,tertiary
15701412,T'ien,40,0.0,no,single,Male,secondary
15702464,Ross,34,0.0,no,single,Female,tertiary
15573348,Maclean,35,102050.47,yes,single,Male,secondary
15704160,Wan,49,0.0,yes,married,Male,tertiary
15693704,Tsou,24,114948.76,yes,married,Female,secondary
15664752,Jack,39,136000.45,yes,married,Male,primary
15628292,Lucchesi,32,156001.68,no,married,Male,tertiary
15621195,Ch'eng,41,147974.16,no,married,Male,secondary
15668629,Saunders,44,0.0,no,single,Male,secondary
15635197,Glover,26,90402.77,no,married,Male,secondary
15592761,Tung,40,0.0,yes,married,Male,secondary
15574283,Padovano,31,0.0,no,single,Male,secondary
15598097,Johnstone,44,0.0,no,divorced,Male,tertiary
15711352,Endrizzi,31,162701.65,no,married,Female,primary
15620751,Secombe,34,0.0,no,married,Male,secondary
15656717,Elewechi,30,0.0,no,married,Female,secondary
15643121,Chu,35,82453.96,no,single,Female,secondary
15723671,Lucciano,35,100107.99,no,single,Male,secondary
15752846,Pinto,28,0.0,yes,single,Male,primary
15640852,McGregor,39,83348.89,yes,divorced,Female,secondary
15789313,Ugorji,44,96553.52,no,married,Female,secondary
15793688,Bancks,50,201009.64,no,single,Male,secondary
15770405,Warlow-Davies,27,125167.74,no,married,Female,tertiary
15702561,Dale,32,0.0,no,married,Male,tertiary
15625964,Buckley,43,153313.67,no,single,Female,tertiary
15761364,Nkemjika,30,0.0,yes,single,Male,tertiary
15590286,Fairley,40,125879.29,no,married,Female,tertiary
15587978,Boothby,37,170057.62,yes,married,Female,secondary
15773242,Chukwuhaenye,32,0.0,no,single,Male,tertiary
15761053,Lock,48,131326.47,no,married,Male,tertiary
15702095,Clarke,56,128472.8,no,single,Female,secondary
15764253,Ramsey,32,160485.16,yes,married,Male,secondary
15700801,Eipper,42,84445.68,no,single,Male,secondary
15730590,Ko,40,115409.18,yes,married,Female,secondary
15643916,Munro,46,62400.48,no,married,Male,primary
15720636,McGregor,50,143054.56,no,married,Female,primary
15795429,Henderson,24,133628.09,yes,single,Male,tertiary
15609254,Fernandez,41,107135.04,no,married,Female,secondary
15625141,Porter,26,0.0,no,divorced,Male,primary
15810898,Pan,65,151659.52,yes,divorced,Female,tertiary
15775797,Esposito,32,0.0,no,single,Female,tertiary
15795246,Kaeppel,51,155903.82,no,single,Female,tertiary
15795275,Lamb,49,82940.25,yes,married,Female,secondary
15571869,Lei,50,112650.89,no,single,Female,secondary
15694143,Conti,41,0.0,no,single,Female,tertiary
15748231,Hargreaves,35,95853.39,no,married,Male,secondary
15632185,Yermolayev,42,82228.67,no,divorced,Female,secondary
15806249,Kerr,31,0.0,yes,married,Female,primary
15743293,Waters,35,163700.78,no,single,Female,tertiary
15598157,Onyeorulu,34,106328.08,no,married,Male,primary
15700946,Kolesnikova,34,152992.91,no,married,Female,secondary
15722692,Kazakova,38,116439.65,no,married,Male,primary
15696506,MacDonald,27,101352.78,no,divorced,Male,primary
15728823,Sharwood,37,0.0,no,single,Female,secondary
15808851,Bufkin,75,105609.17,no,married,Female,secondary
15675231,Nwankwo,45,0.0,no,married,Female,secondary
15732299,Boniwell,67,0.0,no,married,Male,tertiary
15706269,Willis,47,103894.38,no,married,Female,tertiary
15590078,Burns,27,139834.93,yes,married,Male,secondary
15776985,Kung,36,112518.71,no,single,Female,secondary
15756743,Howells,37,115895.42,no,married,Female,primary
15782364,Bevan,39,146408.68,yes,divorced,Female,tertiary
15604093,Neitenstein,34,165363.31,no,married,Male,secondary
15749328,Johnson,45,0.0,no,single,Female,secondary
15656322,Sandover,33,71843.15,no,married,Male,tertiary
15685564,Nnamutaezinwa,35,105492.53,no,single,Male,tertiary
15785831,Sinclair,35,183027.25,no,married,Male,secondary
15796218,Wei,29,131968.57,no,divorced,Male,primary
15716218,Higgins,45,104118.5,no,married,Female,secondary
15572735,Chang,27,0.0,no,married,Male,primary
15633840,Henderson,20,125023.1,yes,married,Male,tertiary
15608760,Cox,30,74323.2,no,married,Female,primary
15627848,Tsui,38,109346.13,no,married,Male,primary
15792029,Lee,32,0.0,no,married,Male,secondary
15617331,Sergeyeva,39,109698.41,no,married,Female,tertiary
15651740,Napolitani,30,0.0,no,single,Female,tertiary
15636407,Beatham,34,127758.09,no,single,Female,tertiary
15607526,Lu,50,102645.48,no,married,Male,primary
15632576,Yashina,31,93249.4,no,single,Male,secondary
15581505,Bales,35,0.0,no,married,Male,tertiary
15612207,Hill,51,87779.83,no,single,Female,primary
15707242,Ibeamaka,40,0.0,no,single,Male,secondary
15721937,Romilly,38,138131.34,yes,single,Male,secondary
15773852,Hayes,38,70362.52,no,married,Male,secondary
15719778,Chiu,32,0.0,yes,divorced,Female,tertiary
15650538,Sun,48,168286.58,no,single,Female,tertiary
15797475,Brennan,44,86102.27,no,married,Male,primary
15780359,Storey,25,115142.9,no,single,Male,secondary
15737104,Lawson,47,126597.89,no,married,Female,secondary
15789936,T'ao,33,0.0,no,married,Female,secondary
15709523,Yao,30,157989.21,no,single,Female,secondary
15593425,Bracewell,54,187997.15,no,married,Female,secondary
15776725,Kerr,54,172192.49,yes,married,Male,primary
15604706,Blake,38,133105.47,no,married,Male,secondary
15790958,Sanders,38,0.0,yes,married,Male,tertiary
15747534,Torkelson,46,0.0,yes,married,Male,secondary
15574237,Hsueh,21,0.0,no,single,Female,secondary
15690332,Wang,35,192407.97,no,married,Male,secondary
15661290,Hightower,38,107199.75,no,divorced,Female,secondary
15651883,Genovesi,55,115796.7,yes,married,Female,tertiary
15808905,Levan,37,164858.18,no,married,Male,tertiary
15715532,Lai,38,117633.28,no,married,Male,secondary
15786078,Loginov,28,0.0,yes,married,Female,primary
15652401,Lafleur,36,0.0,no,single,Female,secondary
15673074,Obidimkpa,30,126663.51,no,married,Female,secondary
15598744,Ch'ang,71,140273.47,no,single,Female,secondary
15785975,Mason,60,0.0,yes,single,Female,secondary
15613180,Miranda,21,153344.72,yes,married,Male,secondary
15584229,Simon,23,123943.18,no,single,Female,tertiary
15773804,Golubeva,39,0.0,yes,married,Male,secondary
15699515,Manfrin,33,98630.31,no,single,Male,secondary
15705313,Stange,33,58036.33,yes,married,Female,secondary
15693817,Ferrari,28,0.0,no,divorced,Male,secondary
15673790,Taylor,45,109200.74,no,divorced,Male,unknown
15674868,Wei,30,0.0,no,married,Female,primary
15692110,Ch'eng,33,0.0,no,single,Female,tertiary
15645904,Parsons,33,0.0,no,married,Female,primary
15581332,Pan,30,83173.98,no,single,Female,secondary
15808544,Cameron,40,0.0,no,single,Female,secondary
15734948,Igwebuike,24,0.0,yes,married,Male,primary
15654531,Tuan,22,82559.42,yes,single,Male,secondary
15637774,Fraser,32,73494.21,no,single,Male,secondary
15677141,Turnbull,29,132450.24,no,married,Male,tertiary
15739578,Chiazagomekpere,49,128663.9,yes,divorced,Male,secondary
15697360,Yudina,36,79951.9,no,divorced,Female,secondary
15655213,Udinese,51,132508.3,yes,divorced,Female,secondary
15580872,Chinweike,38,120530.13,no,divorced,Female,secondary
15683213,Bergamaschi,35,74988.59,yes,single,Female,secondary
15801188,Milliner,47,94722.88,no,single,Female,secondary
15645029,Knowles,33,0.0,no,married,Female,secondary
15633181,Swinton,31,71269.89,no,single,Male,tertiary
15598259,Gregory,41,98612.1,no,married,Female,secondary
15576000,Chibueze,40,138033.55,no,married,Male,secondary
15766047,Sukhorukova,41,91621.69,no,single,Female,secondary
15596339,French,54,140014.42,no,single,Male,secondary
15715199,Estrada,27,126815.97,no,married,Male,secondary
15615938,Fleming,64,139663.37,no,single,Female,secondary
15679991,Kennedy,28,0.0,no,married,Female,secondary
15626135,Combes,34,165312.27,yes,married,Male,secondary
15792934,Carruthers,26,0.0,no,married,Male,secondary
15744046,Andrejew,33,0.0,no,single,Male,tertiary
15700826,Ko,54,123699.28,yes,single,Female,tertiary
15756301,Daniels,29,97325.15,yes,single,Female,secondary
15586517,Toscano,32,97041.16,no,married,Male,tertiary
15751297,Wilson,36,0.0,yes,divorced,Male,secondary
